8.107217671 10.10.1.2:51110 10.10.2.1:5001 32 0xb79caee 0xb79870e 12 12 57984 147511 29312
8.119090353 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa2e8b2 0x4aa2a4d2 1 6 55040 43026 29312
8.131225600 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa2ee5a 0x4aa2aa7a 12 12 57984 84148 29312
8.143263901 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa2f402 0x4aa2b022 12 12 60928 121641 29312
8.155211565 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa2f9aa 0x4aa2b5ca 12 12 63744 155952 29312
8.167079390 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa2ff52 0x4aa2bb72 12 12 66688 187467 29312
8.179210381 10.10.1.2:51110 10.10.2.1:5001 32 0xb79d096 0xb798cb6 12 12 60928 174359 29312
8.191177626 10.10.1.2:51112 10.10.2.1:5001 32 0x2f431349 0x2f42cf69 12 12 60928 226286 29312
8.203064223 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa304fa 0x4aa2c11a 12 12 69504 215461 29312
8.215188437 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa30aa2 0x4aa2c6c2 12 12 72448 242503 29312
8.227184914 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3104a 0x4aa2cc6a 12 12 75392 266174 29312
8.239068099 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa315f2 0x4aa2d212 12 12 78208 286863 29312
8.251013267 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa31b9a 0x4aa2d7ba 12 12 81152 304966 29312
8.262982577 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa32142 0x4aa2dd62 12 12 84096 320794 29312
8.275041708 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa326ea 0x4aa2e30a 12 12 86912 334638 29312
8.287051790 10.10.1.2:51110 10.10.2.1:5001 32 0xb79d63e 0xb79925e 12 12 63744 205505 29312
8.298980419 10.10.1.2:51110 10.10.2.1:5001 32 0xb79e18e 0xb799806 13 12 66688 233767 29312
8.311106450 10.10.1.2:51110 10.10.2.1:5001 32 0xb79e736 0xb799dae 13 12 69504 258504 29312
8.323050138 10.10.1.2:51110 10.10.2.1:5001 32 0xb79ecde 0xb79a356 13 12 72448 280151 29312
8.335149539 10.10.1.2:51110 10.10.2.1:5001 32 0xb79f286 0xb79a8fe 13 12 75392 299082 29312
8.347099509 10.10.1.2:51110 10.10.2.1:5001 32 0xb79f82e 0xb79aea6 13 12 78208 315660 29312
8.358971434 10.10.1.2:51110 10.10.2.1:5001 32 0xb79fdd6 0xb79b44e 13 12 81152 330165 29312
8.371052631 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a037e 0xb79b9f6 13 12 84096 342850 29312
8.383025630 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a0926 0xb79bf9e 13 12 86912 353955 29312
8.394974487 10.10.1.2:51112 10.10.2.1:5001 44 0x2f4318f1 0x2f42d511 12 12 63744 252436 29312
8.407043976 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4318f1 0x2f42d511 12 12 63744 252436 29312
8.418889310 10.10.1.2:51112 10.10.2.1:5001 32 0x2f431e99 0x2f42dab9 12 12 66688 274848 29312
8.431026963 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4329e9 0x2f42e061 13 12 69504 295940 29312
8.443048459 10.10.1.2:51114 10.10.2.1:5001 44 0x4aa3323a 0x4aa2e8b2 13 12 89856 346757 29312
8.454875065 10.10.1.2:51112 10.10.2.1:5001 32 0x2f432f91 0x2f42e609 13 12 72448 314423 29312
8.466927659 10.10.1.2:51112 10.10.2.1:5001 32 0x2f433539 0x2f42ebb1 13 12 75392 332071 29312
8.478895787 10.10.1.2:51112 10.10.2.1:5001 32 0x2f433ae1 0x2f42f159 13 12 78208 347509 29312
8.490963067 10.10.1.2:51112 10.10.2.1:5001 32 0x2f434089 0x2f42f701 13 12 81152 361029 29312
8.502997682 10.10.1.2:51112 10.10.2.1:5001 32 0x2f434631 0x2f42fca9 13 12 84096 372873 29312
8.514925107 10.10.1.2:51112 10.10.2.1:5001 32 0x2f434bd9 0x2f430251 13 12 86912 383245 29312
8.526897438 10.10.1.2:51112 10.10.2.1:5001 32 0x2f435181 0x2f4307f9 13 12 89856 392297 29312
8.538857048 10.10.1.2:51112 10.10.2.1:5001 32 0x2f435729 0x2f430da1 13 12 92672 400228 29312
8.550978438 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a0ece 0xb79c546 13 12 89856 363676 29312
8.562923433 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a1476 0xb79caee 13 12 92672 375203 29312
8.574966749 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3323a 0x4aa2e8b2 13 12 89856 346757 29312
8.586917212 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa337e2 0x4aa2ee5a 13 12 92672 360396 29312
8.598756757 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa33d8a 0x4aa2f402 13 12 95616 372308 29312
8.610734570 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa34332 0x4aa2f9aa 13 12 98560 382705 29312
8.622615838 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa348da 0x4aa2ff52 13 12 101376 391807 29312
8.634903537 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a1a1e 0xb79d096 13 12 95616 385265 29312
8.646881184 10.10.1.2:51112 10.10.2.1:5001 32 0x2f435cd1 0x2f431349 13 12 95616 407179 29312
8.658972415 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa34e82 0x4aa304fa 13 12 104320 399772 29312
8.670982427 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3542a 0x4aa30aa2 13 12 107264 406788 29312
8.682685621 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa359d2 0x4aa3104a 13 12 110080 412913 29312
8.694946105 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa35f7a 0x4aa315f2 13 12 113024 418236 29312
8.706903767 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa36522 0x4aa31b9a 13 12 115840 422941 29312
8.718830059 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa36aca 0x4aa32142 13 12 118784 427059 29312
8.730936658 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa37072 0x4aa326ea 13 12 121728 430657 29312
8.742904881 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3761a 0x4aa32c92 13 12 124544 433811 29312
8.754884413 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a1fc6 0xb79d63e 13 12 98560 394068 29312
8.766869822 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a256e 0xb79dbe6 13 12 101376 403288 29312
8.778848792 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a2b16 0xb79e18e 14 12 104320 412853 29312
8.790866837 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a3666 0xb79e736 14 12 107264 421229 29312
8.802834868 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a3c0e 0xb79ecde 14 12 110080 428545 29312
8.814881062 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a41b6 0xb79f286 14 12 113024 434950 29312
8.826824630 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a475e 0xb79f82e 14 12 115840 440547 29312
8.838862956 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a4d06 0xb79fdd6 14 12 118784 445444 29312
8.850808171 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a52ae 0xb7a037e 14 12 121728 449749 29312
8.862788857 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a5856 0xb7a0926 14 12 124544 453499 29312
8.874800742 10.10.1.2:51112 10.10.2.1:5001 32 0x2f436279 0x2f4318f1 13 12 98560 413244 29312
8.886753914 10.10.1.2:51112 10.10.2.1:5001 32 0x2f436821 0x2f431e99 13 12 101376 420057 29312
8.898693124 10.10.1.2:51112 10.10.2.1:5001 32 0x2f436dc9 0x2f432441 13 12 104320 426032 29312
8.910819486 10.10.1.2:51112 10.10.2.1:5001 32 0x2f437919 0x2f4329e9 14 12 107264 432753 29312
8.922799116 10.10.1.2:51112 10.10.2.1:5001 32 0x2f437ec1 0x2f432f91 14 12 110080 438633 29312
8.934764039 10.10.1.2:51112 10.10.2.1:5001 32 0x2f438469 0x2f433539 14 12 113024 442294 29312
8.946816720 10.10.1.2:51112 10.10.2.1:5001 32 0x2f438a11 0x2f433ae1 14 12 115840 445486 29312
8.958779149 10.10.1.2:51112 10.10.2.1:5001 32 0x2f438fb9 0x2f434089 14 12 118784 448289 29312
8.970731671 10.10.1.2:51112 10.10.2.1:5001 32 0x2f439561 0x2f434631 14 12 121728 450730 29312
8.982650733 10.10.1.2:51112 10.10.2.1:5001 32 0x2f439b09 0x2f434bd9 14 12 124544 452854 29312
8.994686680 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43a0b1 0x2f435181 14 12 127488 454713 29312
9.006682674 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43a659 0x2f435729 14 12 130432 456347 29312
9.018718440 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a5dfe 0xb7a0ece 14 12 127488 456782 29312
9.030747956 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a63a6 0xb7a1476 14 12 130432 458150 29312
9.042652789 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3816a 0x4aa3323a 14 12 127488 438067 29312
9.054571440 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa38712 0x4aa337e2 14 12 130432 441768 29312
9.066638706 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa38cba 0x4aa33d8a 14 12 133248 445003 29312
9.078580937 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa39262 0x4aa34332 14 12 136192 447862 29312
9.090678365 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3980a 0x4aa348da 14 12 139008 450360 29312
9.102700747 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a694e 0xb7a1a1e 14 12 133248 459359 29312
9.114652287 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43ac01 0x2f435cd1 14 12 133248 457781 29312
9.126549238 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa39db2 0x4aa34e82 14 12 141952 452572 29312
9.138649270 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3a35a 0x4aa3542a 14 12 144896 454447 29312
9.150630735 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3a902 0x4aa359d2 14 12 147712 456099 29312
9.162615098 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3aeaa 0x4aa35f7a 14 12 150656 457579 29312
9.174534547 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3b452 0x4aa36522 14 12 153600 458840 29312
9.186536690 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3b9fa 0x4aa36aca 14 12 156416 459938 29312
9.198623649 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3bfa2 0x4aa37072 14 12 159360 460908 29312
9.210577559 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3c54a 0x4aa3761a 14 12 162176 461755 29312
9.222582257 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3caf2 0x4aa37bc2 14 12 165120 462494 29312
9.234600765 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a6ef6 0xb7a1fc6 14 12 136192 460413 29312
9.246611033 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a749e 0xb7a256e 14 12 139008 462825 29312
9.258446350 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a7a46 0xb7a2b16 14 12 141952 464939 29312
9.270289792 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a8596 0xb7a30be 15 12 144896 466771 29312
9.282222661 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a8b3e 0xb7a3666 15 12 147712 469853 29312
9.294231499 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a90e6 0xb7a3c0e 15 12 150656 472540 29312
9.306231596 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a968e 0xb7a41b6 15 12 153600 474896 29312
9.318335293 10.10.1.2:51110 10.10.2.1:5001 32 0xb7a9c36 0xb7a475e 15 12 156416 476952 29312
9.330339209 10.10.1.2:51110 10.10.2.1:5001 32 0xb7aa1de 0xb7a4d06 15 12 159360 478771 29312
9.342277481 10.10.1.2:51110 10.10.2.1:5001 32 0xb7aa786 0xb7a52ae 15 12 162176 480358 29312
9.354527161 10.10.1.2:51110 10.10.2.1:5001 32 0xb7aad2e 0xb7a5856 15 12 165120 481746 29312
9.366451915 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43b1a9 0x2f436279 14 12 136192 459029 29312
9.378405998 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43b751 0x2f436821 14 12 139008 463105 29312
9.390490817 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43bcf9 0x2f436dc9 14 12 141952 466674 29312
9.402317706 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43c2a1 0x2f437371 14 12 144896 469813 29312
9.414452174 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43cdf1 0x2f437919 15 12 147712 474038 29312
9.426413936 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43d399 0x2f437ec1 15 12 150656 477737 29312
9.438295467 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43d941 0x2f438469 15 12 153600 480971 29312
9.450439020 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43dee9 0x2f438a11 15 12 156416 483790 29312
9.462403634 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43e491 0x2f438fb9 15 12 159360 486268 29312
9.474275830 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43ea39 0x2f439561 15 12 162176 488436 29312
9.486357979 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43efe1 0x2f439b09 15 12 165120 490324 29312
9.498441727 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43f589 0x2f43a0b1 15 12 168064 491996 29312
9.510476221 10.10.1.2:51112 10.10.2.1:5001 32 0x2f43fb31 0x2f43a659 15 12 170880 493465 29312
9.522361976 10.10.1.2:51110 10.10.2.1:5001 32 0xb7ab2d6 0xb7a5dfe 15 12 168064 482994 29312
9.534306643 10.10.1.2:51110 10.10.2.1:5001 32 0xb7ab87e 0xb7a63a6 15 12 170880 485575 29312
9.546319791 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3d642 0x4aa3816a 15 12 168064 464641 29312
9.558354542 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3dbea 0x4aa38712 15 12 170880 469518 29312
9.570307643 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3e192 0x4aa38cba 15 12 173824 473801 29312
9.582284901 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3e73a 0x4aa39262 15 12 176768 477534 29312
9.594248808 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3ece2 0x4aa3980a 15 12 179584 480805 29312
9.606220897 10.10.1.2:51110 10.10.2.1:5001 32 0xb7abe26 0xb7a694e 15 12 173824 487822 29312
9.618154761 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4400d9 0x2f43ac01 15 12 173824 494756 29312
9.630061854 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3f28a 0x4aa39db2 15 12 182528 483649 29312
9.641974016 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3f832 0x4aa3a35a 15 12 185344 486131 29312
9.654026443 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa3fdda 0x4aa3a902 15 12 187136 488279 29312
9.666270889 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa40382 0x4aa3aeaa 15 12 187136 490167 29312
9.678132162 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa4092a 0x4aa3b452 15 12 187136 491853 29312
9.690134124 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa40ed2 0x4aa3b9fa 15 12 187136 493320 29312
9.702224438 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa4147a 0x4aa3bfa2 15 12 187136 494604 29312
9.714119047 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa41a22 0x4aa3c54a 15 12 187136 495728 29312
9.726163799 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa41fca 0x4aa3caf2 15 12 187136 496703 29312
9.738092762 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa42572 0x4aa3d09a 15 12 187136 497562 29312
9.750096835 10.10.1.2:51110 10.10.2.1:5001 32 0xb7ac3ce 0xb7a6ef6 15 12 176768 489784 29312
9.762185346 10.10.1.2:51110 10.10.2.1:5001 32 0xb7ac976 0xb7a749e 15 12 179584 492996 29312
9.774111734 10.10.1.2:51110 10.10.2.1:5001 32 0xb7acf1e 0xb7a7a46 15 12 182528 495818 29312
9.786138253 10.10.1.2:51110 10.10.2.1:5001 32 0xb7ad4c6 0xb7a7fee 15 12 185344 498298 29312
9.798182336 10.10.1.2:51110 10.10.2.1:5001 32 0xb7ae016 0xb7a8596 16 12 187136 501971 29312
9.810083561 10.10.1.2:51110 10.10.2.1:5001 32 0xb7ae5be 0xb7a8b3e 16 12 187136 505211 29312
9.822072973 10.10.1.2:51110 10.10.2.1:5001 32 0xb7aeb66 0xb7a90e6 16 12 187136 508042 29312
9.834259052 10.10.1.2:51110 10.10.2.1:5001 32 0xb7af10e 0xb7a968e 16 12 187136 510516 29312
9.846229336 10.10.1.2:51110 10.10.2.1:5001 32 0xb7af6b6 0xb7a9c36 16 12 187136 512704 29312
9.858143163 10.10.1.2:51110 10.10.2.1:5001 32 0xb7afc5e 0xb7aa1de 16 12 187136 514602 29312
9.870144680 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b0206 0xb7aa786 16 12 187136 516252 29312
9.882027000 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b07ae 0xb7aad2e 16 12 187136 517703 29312
9.894193442 10.10.1.2:51112 10.10.2.1:5001 32 0x2f440681 0x2f43b1a9 15 12 176768 495849 29312
9.906009000 10.10.1.2:51112 10.10.2.1:5001 32 0x2f440c29 0x2f43b751 15 12 179584 499834 29312
9.918095569 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4411d1 0x2f43bcf9 15 12 182528 503304 29312
9.930118464 10.10.1.2:51112 10.10.2.1:5001 32 0x2f441779 0x2f43c2a1 15 12 185344 506340 29312
9.942020282 10.10.1.2:51112 10.10.2.1:5001 32 0x2f441d21 0x2f43c849 15 12 187136 509022 29312
9.954092620 10.10.1.2:51112 10.10.2.1:5001 32 0x2f442871 0x2f43cdf1 16 12 187136 512856 29312
9.966039151 10.10.1.2:51112 10.10.2.1:5001 32 0x2f442e19 0x2f43d399 16 12 187136 516203 29312
9.978110826 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4433c1 0x2f43d941 16 12 187136 519130 29312
9.990042883 10.10.1.2:51112 10.10.2.1:5001 32 0x2f443969 0x2f43dee9 16 12 187136 521715 29312
10.001986551 10.10.1.2:51112 10.10.2.1:5001 32 0x2f443f11 0x2f43e491 16 12 187136 523950 29312
10.013965213 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4444b9 0x2f43ea39 16 12 187136 525903 29312
10.025947614 10.10.1.2:51112 10.10.2.1:5001 32 0x2f444a61 0x2f43efe1 16 12 187136 527625 29312
10.038025392 10.10.1.2:51112 10.10.2.1:5001 32 0x2f445009 0x2f43f589 16 12 187136 529120 29312
10.050040679 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4455b1 0x2f43fb31 16 12 187136 530427 29312
10.062002373 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b0d56 0xb7ab2d6 16 12 187136 518926 29312
10.074009361 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b12fe 0xb7ab87e 16 12 187136 521514 29312
10.085880069 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa430c2 0x4aa3d642 16 12 187136 499805 29312
10.097900259 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa4366a 0x4aa3dbea 16 12 187136 504773 29312
10.109763198 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa43c12 0x4aa3e192 16 12 187136 509119 29312
10.121652611 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa441ba 0x4aa3e73a 16 12 187136 512910 29312
10.133742592 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa44762 0x4aa3ece2 16 12 187136 516216 29312
10.145833946 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b18a6 0xb7abe26 16 12 187136 523787 29312
10.157728401 10.10.1.2:51112 10.10.2.1:5001 32 0x2f445b59 0x2f4400d9 16 12 187136 531568 29312
10.170087371 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa44d0a 0x4aa3f28a 16 12 187136 519125 29312
10.181867541 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa452b2 0x4aa3f832 16 12 187136 521737 29312
10.193887710 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa4585a 0x4aa3fdda 16 12 187136 524006 29312
10.205875277 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa45e02 0x4aa40382 16 12 187136 525987 29312
10.217914947 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa463aa 0x4aa4092a 16 12 187136 527689 29312
10.229824525 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa46952 0x4aa40ed2 16 12 187136 529200 29312
10.241850676 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa46efa 0x4aa4147a 16 12 187136 530511 29312
10.253807635 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa474a2 0x4aa41a22 16 12 187136 531650 29312
10.265923117 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa47a4a 0x4aa41fca 16 12 187136 532654 29312
10.277837541 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa47ff2 0x4aa42572 16 12 187136 533541 29312
10.289850610 10.10.1.2:51114 10.10.2.1:5001 32 0x4aa4859a 0x4aa42b1a 16 12 187136 534316 29312
10.301829268 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b1e4e 0xb7ac3ce 16 12 187136 525764 29312
10.313851449 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b23f6 0xb7ac976 16 12 187136 529010 29312
10.325821256 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b299e 0xb7acf1e 16 12 187136 531841 29312
10.349841456 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b2f46 0xb7ad4c6 16 12 187136 534324 29312
10.373797708 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b403e 0xb7ae016 17 12 187136 537996 29312
10.397828943 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b4b8e 0xb7aeb66 17 12 187136 542698 29312
10.421804826 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b56de 0xb7af6b6 17 12 187136 546830 29312
10.445787144 10.10.1.2:51110 10.10.2.1:5001 32 0xb7b622e 0xb7b0206 17 12 187136 550422 29312
10.457768582 10.10.1.2:51112 10.10.2.1:5001 32 0x2f446101 0x2f440681 16 12 187136 532568 29312
10.469628017 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4466a9 0x2f440c29 16 12 187136 536443 29312
10.481770441 10.10.1.2:51112 10.10.2.1:5001 32 0x2f446c51 0x2f4411d1 16 12 187136 539839 29312
10.493589849 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4471f9 0x2f441779 16 12 187136 542818 29312
10.505628262 10.10.1.2:51112 10.10.2.1:5001 32 0x2f4477a1 0x2f441d21 16 12 187136 545399 29312
10.517719138 10.10.1.2:51112 10.10.2.1:5001 32 0x2f447d49 0x2f4422c9 16 12 187136 547674 29312
10.529722898 10.10.1.2:51112 10.10.2.1:5001 32 0x2f448899 0x2f442871 17 12 187136 551177 29312
